id	style	word	pronunciation	etymology
PWN:grandchild.n.01		หลาน	lǎan	
PWN:granddaughter.n.01		หลานสาว	lǎansǎaw	
PWN:grandfather.n.01		ตา	taa (1)	
PWN:grandfather.n.01		ปู่	pùu	
PWN:grandfather.n.01		พ่ออุ๊ย		
PWN:grandfather.n.01		พ่อเฒ่า		
PWN:grandma.n.01		ยาย	yaay	
PWN:grandma.n.01		ย่า	yâa (1)	
PWN:grandma.n.01		แม่อุ๊ย		
PWN:grandma.n.01		แม่เฒ่า		
PWN:grandparent.n.01		ปู่ยาตายาย		
PWN:grandparent.n.01		ปู่ย่าตายาย	pùuyâataayaay	
PWN:grandparent.n.01		พ่ออุ๊ยแม่อุ๊ย		
PWN:grandparent.n.01		พ่อเฒ่าแม่เฒ่า		
PWN:grandson.n.01		หลานชาย	lǎanchaay	
PWN:grant.v.05		ให้		
PWN:granule.n.01		กรวดเล็ก		
PWN:grape.n.01		ผลองุ่น		
PWN:grape.n.01		ลูกองุ่น		
PWN:grape.n.01		องุ่น	?aŋùn	pes:anggur
PWN:graphic_art.n.01		กราฟฟิกอาร์ท		
PWN:grasp.v.01		กำ	kam	
PWN:grasp.v.01		ยึด		
PWN:grass.n.01		ตฤณ	trin	san:tRNa
PWN:grass.n.01		หญ้า	yâa (2)	
PWN:grass_skirt.n.01		กระโปรงระบำฮาวาย		
PWN:grasshopper.n.01		ตั๊กแตน	tákkataeaen	
PWN:grate.v.04		ขบ		
PWN:grateful.a.01		ซึ่งสำนึกในบุญคุณ		
PWN:gratitude.n.01		การรู้คุณคน		
PWN:gratitude.n.01		ความกตัญญู		
PWN:gratitude.n.01		ความกตัญญูกตเวที		
PWN:grave.n.02		ที่ฝังศพ		
PWN:grave.n.02		หลุม	lǔm	
PWN:grave.n.02		หลุมฝังศพ		
PWN:grave.n.02		หลุมศพ		
PWN:gravity.n.01		แรงดึงดูด		
PWN:gravity.n.01		แรงโน้มถ่วง		
PWN:graze.v.02		ครูด		
PWN:graze.v.02		ถาก		
PWN:great_circle.n.01		วงกลมใหญ่		
PWN:greece.n.01		ประเทศกรีซ		
PWN:greece.n.01		สาธารณรัฐเฮลเลนิก		
PWN:green.a.03		ดิบ	dìp	
PWN:green.s.01		เขียว	khǐaw	
PWN:greenhouse.n.01		เรือนกระจก		
PWN:greenhouse.n.01		เรือนเพาะชำ		
PWN:greens.n.01		ผัก		
PWN:greens.n.01		ผักใบเขียว		
PWN:greet.v.01		ทักทาย		
PWN:greet.v.02		ส่งคำอวยพร		
PWN:grey.s.01		เทา		
PWN:grief.n.01		ความโศกเศร้า		
PWN:grief.n.02		ความเศร้า		
PWN:grief.n.02		ความเศร้าโศก		
PWN:grief.n.02		ความโศกเศร้า		
PWN:grief.n.02		ทุกข์	thúk	san:duHkha
PWN:grief.n.02		ระทม	rathom	
PWN:grief.n.02		หม่น	mòn	
PWN:grief.n.02		เศร้า	sâo	mnw:s’aw
PWN:grief.n.02		โศก	sòok	san:zoka
PWN:grievance.n.03		การร้องทุกข์		
PWN:grieve.v.01		เศร้าโศก		
PWN:grieve.v.01		เศร้าโศกเสียใจ		
PWN:grieve.v.01		โศกเศร้า		
PWN:grind.n.04		การบด		
PWN:grind.v.05		บด	bòt	
PWN:grip.v.01		ยึดไว้แน่น		
PWN:groan.v.01		คราง	khraaŋ	
PWN:groan.v.01		คร่ำครวญ		
PWN:grocery_store.n.01		ตลาด		
PWN:grocery_store.n.01		ตลาดสด		
PWN:grok.v.01		รู้		
PWN:grok.v.01		เข้าใจ		
PWN:grok.v.01		เข้าใจความหมาย		
PWN:groove.n.01		ร่อง		
PWN:groove.n.01		ร่องน้ำ		
PWN:ground.n.10		พื้น		
PWN:ground_floor.n.01		ชั้นล่าง		
PWN:group.n.01		กรุป		
PWN:group.n.01		กลุ่ม		
PWN:group.n.01		พวก		
PWN:group.n.01		หมู่		
PWN:group.n.01		เหล่า		
PWN:group.n.02		กลุ่มเคมี		
PWN:group_action.n.01		การกระทำโดยกลุ่มคน		
PWN:grouping.n.02		การจัดกลุ่ม		
PWN:grow.v.02		เติบโต		
PWN:grow.v.02		โต		
PWN:grow.v.03		งอก	ŋɔ̂ɔk	
PWN:grow.v.03		เจริญเติบโต		
PWN:grow.v.03		โต	too	
PWN:grow.v.07		ทำไร่ทำนา		
PWN:grow.v.07		ปลูก		
PWN:growth.n.01		พัฒนาการ		
PWN:guard.n.01		การ์ด		
PWN:guard.n.01		ยาม	yaam (2)	san:yaama
PWN:guard.n.03		อุปกรณ์นิรภัย		
PWN:guard.v.01		เฝ้าดูแล		
PWN:guard_duty.n.01		หน้าที่ยามรักษาการณ์		
PWN:guard_duty.n.01		หน้าที่เฝ้ายาม		
PWN:guava.n.03		ฝรั่ง		
PWN:guess.v.04		เดา		
PWN:guest.n.01		แขก	khàek	
PWN:guest.n.01		แขกรับเชิญ		
PWN:guest.n.01		แขกเหรื่อ		
PWN:guestroom.n.01		ห้องพัก		
PWN:guide.v.05		กวาด		
PWN:guilt.n.01		ความผิด		
PWN:guilty.a.01		ผิด	phìt	
PWN:guilty.a.01		มีความผิด		
PWN:guitar.n.01		กีตาร์		
PWN:gull.n.02		นกนางนวล		
PWN:gull.n.02		นางนวล	naaŋnuan	
PWN:gun.n.01		ปืน	pʉʉn	
PWN:gun.n.01		พระแสงปืน		
PWN:gun.n.01		อาวุธปืน		
PWN:gunnysack.n.01		กระสอบ		
PWN:gunnysack.n.01		ถุงกระสอบ		
PWN:gunpowder.n.01		ดินปืน		
PWN:guru.n.03		กูรู		
PWN:guru.n.03		คุรุ		
PWN:gymnastic_apparatus.n.01		อุปกรณ์ยิมนาสติก		
PWN:gymnastics.n.01		กีฬายิมนาสติก		
PWN:gymnastics.n.01		ยิมนาสติก		
PWN:habit.n.02		กิจวัตร		
PWN:habit.n.02		ความเคยชิน		
PWN:habituate.v.02		ฝึกให้ชิน		
PWN:hafnium.n.01		ธาตุแฮฟเนียม		
PWN:hafnium.n.01		เลขอะตอม 72		
PWN:hafnium.n.01		แฮฟเนียม		
PWN:hail.n.01		ลูกเห็บ		
PWN:hair.n.01		ขน		
PWN:hair.n.01		พระโลมา		
PWN:half.n.02		ครึ่งเวลา		
PWN:half.s.01		กึ่ง		
PWN:half.s.01		ครึ่ง		
PWN:hall.n.03		ฮอล		
PWN:hall.n.13		ห้องประชุม		
PWN:hall.n.13		ฮอล		
PWN:hammer.n.02		ค้อน	khɔ́ɔn	
PWN:hammer.n.02		ไม้ค้อน		
PWN:hammock.n.02		อู่	?ùu	
PWN:hammock.n.02		เปล	plee	
PWN:hammock.n.02		เปลญวน	pleeyuan	
PWN:hamster.n.01		หนูแฮมสเตอร์		
PWN:hamster.n.01		แฮมสเตอร์		
PWN:hand.n.01		กร	kɔɔn	san:kAra
PWN:hand.n.01		พระหัตถ์		
PWN:hand.n.01		มือ	mʉʉ	
PWN:hand.n.01		หัตถา		
PWN:hand.n.01		หัตถ์	hàt	san:hasta
PWN:hand.n.01		ได	day	khm:day
PWN:hand.n.06		ไพ่		
PWN:hand.n.14		การยื่นมือเข้าช่วย		
PWN:hand_over.v.01		ส่ง		
PWN:handle.n.01		คัน		
PWN:handle.n.01		ด้าม		
PWN:handle.n.01		ด้ามจับ		
PWN:handle.n.01		ที่จับ		
PWN:handle.n.01		มือจับ		
PWN:handle.n.01		หูหิ้ว		
PWN:handle.v.04		จับ		
PWN:handle.v.04		ใช้มือจับ		
PWN:handwriting.n.02		การเขียนด้วยมือ		
PWN:hang.v.01		ห้อย		
PWN:hang.v.01		แขวน		
PWN:hang.v.02		แขวน	khwǎeaen	
PWN:hang.v.03		แขวนคอ		
PWN:hanker.v.01		โหยหา		
PWN:happen.v.01		เกิดขึ้น		
PWN:happen.v.02		อุบัติ		
PWN:happen.v.02		เกิดขึ้น		
PWN:happening.n.01		เหตุการณ์		
PWN:happening.n.01		เหตุการณ์ที่เกิดขึ้น		
PWN:happening.n.01		เหตุเกิด		
PWN:happiness.n.01		ความสุข		
PWN:happy.a.01		ที่มีความสุข		
PWN:happy.a.01		สุข	sùk (4)	san:sukha
PWN:harass.v.01		กวน		
PWN:harass.v.01		ก่อกวน		
PWN:harass.v.01		ตามตื๊อ		
PWN:harass.v.01		ทำให้รำคาญ		
PWN:harass.v.01		รบกวน		
PWN:harbor.v.01		เก็บไว้ในใจ		
PWN:hard.a.03		กล้า	klâa (1)	
PWN:hard.a.03		แข็ง	khǎeŋ	
PWN:hardly.r.02		แทบจะไม่		
PWN:hardly.r.02		แทบจะไ่ม่		
PWN:hardware.n.03		ฮาร์ดแวร์		
PWN:hare.n.01		กระต่ายป่า	kratàaypàa	
PWN:hark_back.v.01		กลับ	klàp	zsm:gelap
PWN:hark_back.v.01		คืน	khʉʉn	
PWN:hark_back.v.01		ทำให้หวนนึกถึง		
PWN:harmonize.v.01		กลมกลืน		
PWN:harmony.n.03		ความกลมกลืน		
PWN:harmony.n.03		ความสอดคล้องกัน		
PWN:harpoon.n.01		ฉมวก		
PWN:harvest.n.04		ฤดูเก็บเกี่ยว		
PWN:harvest.n.04		เก็บเกิ่ยว	kèpkìaw	
PWN:hash_out.v.01		ถกเถียง		
PWN:hassium.n.01		ธาตุฮาสเซียม		
PWN:hassium.n.01		ฮาสเซียม		
PWN:hassium.n.01		เลขอะตอม 108		
PWN:hat.n.01		หมวกปีก		
PWN:hat.n.02		หมวก		
PWN:hate.n.01		ความชิงชัง		
PWN:hate.n.01		ความรังเกียจ		
PWN:hate.n.01		ความเกลียด		
PWN:hate.n.01		ความไม่ชอบ		
PWN:hate.v.01		ชัง	chaŋ	
PWN:hate.v.01		เกลียด	klìat	
PWN:haunt.n.01		สถานที่ที่ไปบ่อย		
PWN:haunt.n.01		สถานที่ที่ไปเป็นประจำ		
PWN:have.v.01		มี	mii	
PWN:have.v.02		มีลักษณะ		
PWN:have.v.12		มีอาการ		
PWN:hawk.n.01		รุ้ง	rúŋ (2)	
PWN:hawk.n.01		เหยิ่ยว	yìaw	
PWN:hawk.n.01		เหยี่ยว		
PWN:hay.n.01		ฟาง	faaŋ	
PWN:head.n.01		sǐan		san:shira
PWN:head.n.01		กะบาล	kabaan	san:kapāla
PWN:head.n.01		พระเศียร		
PWN:head.n.01		ศิระ	sìrá	san:shira
PWN:head.n.01		ศีรษะ		
PWN:head.n.01		ศึรษะ	sǐisà	san:shiirSa
PWN:head.n.01		หัว	hǔa (1)	
PWN:head.n.01		เศียร		
PWN:head.n.04		ลูกพี่		
PWN:head.n.04		ห.น.		
PWN:head.n.04		หน.		
PWN:head.n.04		หัวหน้า		
PWN:head.n.04		เฮด		
PWN:head.v.02		เป็นผู้รับผิดชอบ		
PWN:head_covering.n.01		ผ้าคลุมศีรษะ		
PWN:head_covering.n.01		ผ้าคลุมหน้า	phâakhlumnâa	
PWN:head_louse.n.01		เหา	hǎo	
PWN:head_of_state.n.01		ผู้นำประเทศ		
PWN:head_of_state.n.01		ผู้บริหารประเทศ		
PWN:headdress.n.01		เครื่องสวมศีรษะ		
PWN:heading.n.01		หัวเรื่อง		
PWN:headman.n.02		ขุน	khǔn	ltc:kjuən
PWN:headman.n.02		ท้าว	tháaw (2)	
PWN:headman.n.02		นายก	naayók	san:nAyaka
PWN:headman.n.02		พญา	phayaa	:Unidentifiable
PWN:headman.n.02		หัวหน้าเผ่า		
PWN:health_professional.n.01		ผู้ประกอบวิชาชีพด้านสุขภาพ		
PWN:healthy.a.01		ที่สุขภาพดี		
PWN:healthy.a.01		แข็งแรง	khǎeŋraeaeŋ	
PWN:hear.v.01		ฟัง		
PWN:hear.v.01		ยิน	yin	
PWN:hear.v.01		สดับ	sadàp	khm:sdap
PWN:hear.v.01		สดับตรับฟัง		
PWN:hear.v.01		ได้ยิน		
PWN:hear.v.01		ได้ยินได้ฟัง		
PWN:hearing.n.02		โอกาสฟัง		
PWN:heart.n.02		พระกมล		
PWN:heart.n.02		พระหทัย		
PWN:heart.n.02		พระหฤทัย		
PWN:heart.n.02		มน	maná	san:man
PWN:heart.n.02		มนัส	manát	san:manas
PWN:heart.n.02		มโน	manoo	san:mano
PWN:heart.n.02		ฤดี	rʉ́dii	san:Rti
PWN:heart.n.02		ฤทัย	rʉ́thay	san:hRdaya
PWN:heart.n.02		หทัย	hathay	san:hRdaya
PWN:heart.n.02		หฤทัย	harʉ́thay	san:hRdaya
PWN:heart.n.02		หัวใจ	hǔacay	
PWN:heart.n.02		แด	daeae	
PWN:heart.n.02		ใจ	cay	
PWN:hearthstone.n.01		หินรูปหัวใจ		
PWN:heat.n.01		พลังงานความร้อน		
PWN:heat.v.01		ทำให้ร้อน		
PWN:heat.v.01		เพิ่มความร้อน		
PWN:heater.n.01		ฮีตเตอร์		
PWN:heater.n.01		ฮีเตอร์		
PWN:heater.n.01		เครื่องทำความร้อน		
PWN:heating_system.n.01		ระบบทำความร้อน		
PWN:heaven.n.02		สรวง	sǔaŋ	
PWN:heaven.n.02		สรวงสวรรค์		
PWN:heaven.n.02		สวรรค์	sawǎn	san:svarga
PWN:heaven.n.02		เมืองบน	mʉaŋbon	
PWN:heaven.n.02		เมืองฟ้า		
PWN:heaven.n.02		เมืองสวรรค์		
PWN:heaven.n.02		เมืองแมน		
PWN:heaven.n.02		แดนสวรรค์		
PWN:heavy.a.01		หนัก	nàk	
PWN:heavy.a.02		คับคั่ง		
PWN:heavy.a.02		หนัก		
PWN:hedonism.n.01		สุขนิยม		
PWN:heed.v.01		เอาใจใส่		
PWN:heel.n.02		ส้น	sôn	
PWN:heel.n.02		ส้นเท้า		
PWN:height.n.01		ความสูง		
PWN:helicopter.n.01		ฮ.		
PWN:helicopter.n.01		เฮลิคอปเตอร์		
PWN:helium.n.01		ก๊าซฮีเลียม		
PWN:helium.n.01		ฮีเลียม		
PWN:helium.n.01		เลขอะตอม 2		
PWN:helix.n.01		รูปทรงเกลียว		
PWN:hell.n.03		ขุมนรก		
PWN:hell.n.03		นรก		
PWN:hell.n.04		นรก	narók	san:naraga
PWN:hell.n.04		นรกอเวจี		
PWN:hell.n.04		นรกานต์		
PWN:hell.n.04		ยมโลก		
PWN:hell.n.04		อเวจี		
PWN:hell.n.04		เมืองนรก		
PWN:hell.n.04		เมืองผี		
PWN:hell.n.04		แดนนรก		
PWN:helmet.n.02		หมวก	mùak	
PWN:helmet.n.02		หมวกนิรภัย		
PWN:help.v.01		ช่วย	chûay	
PWN:help.v.01		ช่วยเหลือ		
PWN:helping.n.01		ปริมาณอาหารต่อคน		
PWN:hemisphere.n.01		ซีกโลก		
PWN:hen.n.01		แมไก่่	mâeaekày	
PWN:hen.n.01		แม่ไก่		
PWN:hen.n.04		แม่พันธุ์สัตว์น้ำ		
PWN:hepatitis.n.01		โรคตับอักเสบ		
PWN:herb.n.01		พืชล้มลุก		
PWN:herb.n.01		พืชสมุนไพร		
PWN:herb.n.01		ไม้ล้มลุก		
PWN:herb.n.02		สมุนไพร		
PWN:herbivore.n.01		สัตว์กินพืช		
PWN:herd.n.01		ฝูงปศุสัตว์		
PWN:herd.v.01		ทำให้รวมกลุ่ม		
PWN:herder.n.02		คนต้อนสัตว์		
PWN:herder.n.02		คนเลี้ยงสัตว์		
PWN:here.r.01		ที่นี่	thîinîi	
PWN:hermit.n.02		ฤาษี		
PWN:hero.n.01		วีรบุรุษ		
PWN:hero.n.01		ฮีโร่		
PWN:heron.n.02		กระสา	krasǎa	san:kRshacañcu
PWN:heron.n.02		นกยาง		
PWN:hertz.n.01		รอบความถี่		
PWN:hertz.n.01		รอบต่อวินาที		
PWN:hertz.n.01		เฮิร์ตซ์		
PWN:hesitate.v.02		ชะงัก		
PWN:hesitate.v.02		ลังเล		
PWN:hesitate.v.02		หยุดชะงัก		
PWN:hevea.n.01		สกุลฮีเวีย		
PWN:hiccup.n.01		การสะอึก		
PWN:hiccup.n.01		การสะือึก		
PWN:hiccup.n.01		อาการสะอึก		
PWN:hiccup.v.01		สะอึก	sa?ʉ̀k	khm:t?aEk
PWN:hide.n.02		หนัง	nǎŋ	
PWN:hide.v.01		ซ่อน	sɔ̂ɔn	
PWN:hide.v.02		ซ่อน		
PWN:hide.v.02		ซ่อนตัว		
PWN:hide.v.02		หลบซ่อน		
PWN:hide.v.02		เร้นกาย		
PWN:hideout.n.01		ซ่องโจร		
PWN:hideout.n.01		ที่กบดาน		
PWN:hideout.n.01		ที่ซ่อนตัว		
PWN:hiding_place.n.01		ที่ซ่อน		
PWN:hiding_place.n.01		สถานที่ซ่อน		
PWN:hieroglyph.n.02		อักษรภาพเฮียโรกลิฟ		
PWN:hieroglyph.n.02		อักษรเฮียโรกลิฟฟิก		
PWN:high.a.01		สูง		
PWN:high.a.02		สูง		
PWN:high.r.01		สูงขึ้นไป		
PWN:high_tide.n.01		น้ำขึ้น	naamkhʉ̂n	
PWN:higher_cognitive_process.n.01		กระบวนการคิดขั้นสูง		
PWN:higher_cognitive_process.n.01		กระบวนการคิดระดับสูง		
PWN:hike.v.02		เดินทางไกล		
PWN:hill.n.01		ดอย	dɔɔy	
PWN:hill.n.01		ภู	phuu	
PWN:hill.n.01		ภูเขา	phuukhǎo	
PWN:hill.n.01		เขา	khǎo	ltc:khjEu
PWN:hill.n.01		เนิน		
PWN:hill.n.01		โคก	khôok	:gjiajw
PWN:hinduism.n.01		ศาสนาฮินดู		
PWN:hinge.n.01		บานพับ		
PWN:hip.n.01		ตะโพก		
PWN:hip.n.01		พระโสณี		
PWN:hip.n.01		สะโพก		
PWN:hip.n.01		สะโพก ตะโพก	saphôok, taphôok	khm:trapook
PWN:hippopotamus.n.01		ช้างน้ำ		
PWN:hippopotamus.n.01		ฮิปโป		
PWN:hippopotamus.n.01		ฮิปโปโปเตมัส		
PWN:hire.v.01		จ้าง	câaŋ	
PWN:hire.v.01		จ้างวาน		
PWN:hire.v.01		ว่าจ้าง		
PWN:history.n.01		ประวัติศาสตร์		
PWN:history.n.04		ยุคสมัยประวัติศาสตร์		
PWN:hit.n.02		การตี		
PWN:hit.n.03		ความสำเร็จที่ปรากฏ		
PWN:hit.v.01		ตี		
PWN:hit.v.02		ชน		
PWN:hit.v.03		ตี		
PWN:hit.v.05		เล่นงาน		
PWN:hitch.v.01		ผูก		
PWN:hitchhike.v.01		นั่งรถโบก		
PWN:hitchhike.v.01		โบกรถ		
PWN:hoe.n.01		จอบ	cɔ̀ɔp	
PWN:hog.n.03		สุกร	sukɔɔn	san:suukara
PWN:hog.n.03		หมู	mǔu	
PWN:hog.n.03		หมูขุน		
PWN:hog.n.03		หมูตอน		
PWN:hog.n.03		หมูเลี้ยง		
PWN:hold.v.02		ถือ		
PWN:hold.v.02		อุ้ม	?ûm	
PWN:hold.v.03		จัด		
PWN:hold.v.11		บรรจุ		
PWN:hold.v.11		มี		
PWN:hold.v.14		ยก		
PWN:hold.v.14		ยืด		
PWN:hold.v.14		เชิด		
PWN:hole.n.01		รู	ruu	
PWN:hole.n.02		รู		
PWN:holiday.n.02		ช่วงหยุดงาน		
PWN:holiday.n.02		วันหยุด		
PWN:holiday.n.02		วันหยุดพักผ่อน		
PWN:holiday.n.02		ฮอลิเดย์		
PWN:holism.n.01		ทฤษฎีสัมพฤตินิยม		
PWN:holism.n.01		สัมพฤตินิยม		
PWN:hollow.a.01		กลวง		
PWN:hollow.v.02		ขุดให้เป็นโพรง		
PWN:hollow.v.02		คว้าน	khwáan	
PWN:holmium.n.01		ธาตุโฮลเมียม		
PWN:holmium.n.01		เลขอะตอม 67		
PWN:holmium.n.01		โฮลเมียม		
PWN:holocaust.n.01		การทำลายล้าง		
PWN:hologram.n.01		ภาพสามมิติ		
PWN:hologram.n.01		ภาพโฮโลแกรม		
PWN:holy.a.01		ศักดิ์สิทธิ์	sàksìt	
PWN:home.n.01		บ้าน		
PWN:home.n.03		บ้าน		
PWN:home.n.03		บ้านเกิด		
PWN:hominid.n.01		โฮมินิด		
PWN:homo.n.02		คน		
PWN:homo.n.02		มนุษย์		
PWN:honey.n.01		น้ำผึ้ง	náamphʉ̂ŋ	
PWN:honey.n.01		มธุ	máthú	san:madhu
PWN:honk.v.01		ส่งเสียงดัง		
PWN:honk.v.01		ส่งเสียงหวูด		
PWN:honk.v.01		แผดเสียง		
PWN:honk.v.01		แผดเสียงก้อง		
PWN:honor.n.02		ศักดิ์ศรี		
PWN:honor.n.02		เกียรติ		
PWN:honor.n.02		เกียรติยศ		
PWN:honor.v.01		ให้เกียรติ		
PWN:hoof.n.01		กีบ		
PWN:hook.n.05		ขอ	khɔ̌ɔ (1)	
PWN:hook.n.05		ขอเกี่ยว		
PWN:hook.n.05		ตะขอ		
PWN:hook.n.05		ตะขอเกี่ยว		
PWN:hook.n.05		ตาขอ		
PWN:hook.n.05		ที่เกี่ยว		
PWN:hook.n.05		เบ็ด	bèt	
PWN:hoop.n.02		ห่วง		
PWN:hope.n.02		ความหวัง		
PWN:hope.n.04		ความหวัง		
PWN:hope.v.02		มีความหวัง		
PWN:hope.v.02		หวัง	wǎŋ	
PWN:horizontal.a.01		ตามแนวนอน		
PWN:horizontal_surface.n.01		พื้นผิวแนวราบ		
PWN:hormone.n.01		ฮอร์โมน		
PWN:horn.n.01		แตร		
PWN:horn.n.02		เขา	khǎo (2)	
PWN:horn.n.02		เขาสัตว์		
PWN:horse.n.01		พาชี		
PWN:horse.n.01		ม้า	máa	yue:maa
PWN:horse.n.01		สินธพ	sǐnthóp	:sindhva
PWN:horse.n.01		อัศว	?àtsawá	san:ashva
PWN:horse.n.01		อาชา	?aachaa	:assa
PWN:horse.n.01		เบ๊	bée	:be
PWN:horse.n.01		แสะ		
PWN:horse_race.n.01		การแข่งม้า		
PWN:horse_tick.n.01		แมลงวันม้า		
PWN:horsefly.n.02		แมลงวันม้า		
PWN:hospital.n.01		ร.พ.		
PWN:hospital.n.01		รพ.		
PWN:hospital.n.01		โรงบาล		
PWN:hospital.n.01		โรงพยาบาล		
PWN:hospital.n.01		โรงหมอ		
PWN:hospital.n.02		โรงพยาบาล	rooŋ phayaabaan	
PWN:host.n.01		เจ้าบ้าน		
PWN:host.n.01		เจ้าภาพ	câawphâap	
PWN:host.n.03		ตัวถูกเบียน		
PWN:host.n.03		ตัวให้อาศัย		
PWN:host.n.06		เจ้าภาพ		
PWN:host.v.01		เป็นเจ้าภาพ		
PWN:hostage.n.01		ตัวประกัน		
PWN:hostel.n.01		ที่พัก		
PWN:hostel.n.01		ที่พักราคาถูก		
PWN:hostel.n.01		โรงเตี๊ยม		
PWN:hostel.n.01		โรงแรม		
PWN:hostel.n.02		หอ		
PWN:hostel.n.02		หอพักนักศึกษา		
PWN:hostel.n.02		หอพักนักเรียน		
PWN:hostel.n.02		หอพักนิสิตนักศึกษา		
PWN:hostility.n.02		ความเป็นศัตรู		
PWN:hostility.n.03		ความรู้สึกเป็นปรปักษ์		
PWN:hostility.n.03		ความรู้สึกเป็นศัตรู		
PWN:hot.a.01		ร้อน	rɔ́ɔn	
PWN:hotel.n.01		ร.ร.		
PWN:hotel.n.01		รร.		
PWN:hotel.n.01		โรงแรม		
PWN:hotel.n.01		โฮเต็ล		
PWN:hour.n.01		60 นาที		
PWN:hour.n.01		ชม.		
PWN:hour.n.01		ชั่วโมง	chûamooŋ	
PWN:hour.n.02		เวลาในหนึ่งวัน		
PWN:house.n.01		บ้าน	bâan	
PWN:house.n.01		เรือน	rʉan	
PWN:house.n.01		เหย้า	yâo	
PWN:house.n.03		สมาชิกชุมชน		
PWN:house.n.12		โรง		
PWN:house.n.12		โรงเรือน		
PWN:house.v.02		จัดที่พักให้		
PWN:house.v.02		จัดที่อยู่ให้		
PWN:houseplant.n.01		ไม้ประดับ		
PWN:housewife.n.01		แม่บ้าน		
PWN:housewife.n.01		แม่ศรีเรือน		
PWN:housing.n.01		ที่พักอาศัย		
PWN:housing.n.01		ที่อยู่		
PWN:housing.n.01		ที่อยู่อาศัย		
PWN:housing.n.01		ที่อาศัย		
PWN:housing.n.01		อาคารที่พัก		
PWN:housing.n.01		อาคารที่พักอาศัย		
PWN:housing.n.02		ตัวถัง		
PWN:hovel.n.01		กระต๊อบ	kratóp	mnw:tAp
PWN:hovel.n.01		กระท่อม	krathôm	khm:ktɔɔm
PWN:hovel.n.01		ทับ	tháp (1)	
PWN:however.r.01		ยิ่งไปกว่านั้น		
PWN:however.r.01		อย่างไรก็ตาม		
PWN:howl.v.01		ร้องเสียงดัง		
PWN:howl.v.01		ร้องเสียงโหยหวน		
PWN:howl.v.01		ร้องโหยหวน		
PWN:howl.v.02		ร้องโหยหวน		
PWN:howl.v.02		หอน	hɔ̌ɔn	
PWN:huge.s.01		มหึมา		
PWN:hum.v.01		ฮัม		
PWN:hum.v.02		วุ่นวาย		
PWN:humanism.n.02		มนุษยนิยม		
PWN:humanism.n.02		ลัทธิมนุษยนิยม		
PWN:humanist.a.02		ทางมนุษยนิยม		
PWN:humiliate.v.01		ฉีกหน้า		
PWN:humiliate.v.01		ทำขายหน้า		
PWN:humiliate.v.01		ทำให้หน้าแตก		
PWN:humiliate.v.01		ทำให้อาย		
PWN:hummingbird.n.01		นกฮัมมิ่งเบิร์ด		
PWN:hundred.s.01		100		
PWN:hundred.s.01		ร้อย	rɔ́ɔy	ltc:ljwi
PWN:hundred.s.01		หนึ่งร้อย		
PWN:hundred.s.01		๑๐๐		
PWN:hungarian.n.01		ชาวฮังการี		
PWN:hunger.n.01		ความหิว		
PWN:hunger_strike.n.01		การอดอาหารประท้วง		
PWN:hungry.a.01		หิว	hǐw	
PWN:hungry.a.01		อยาก	yàak	
PWN:hunt.v.01		ล่า	lâa (3)	
PWN:hunt.v.01		ล่าสัตว์		
PWN:hurrah.n.01		ฮูเร		
PWN:hurt.v.02		ทำให้บาดเจ็บ		
PWN:hurt.v.02		ทำให้ปวด		
PWN:hurt.v.02		ทำให้เจ็บ		
PWN:hurt.v.05		ทำร้ายความรู้สึก		
PWN:hurt.v.05		ทำให้ปวดใจ		
PWN:hurt.v.05		ทำให้เจ็บใจ		
PWN:hurt.v.05		ทำให้เสียความรู้สึก		
PWN:hurt.v.06		ปวด		
PWN:hurt.v.06		รู้สึกปวด		
PWN:hurt.v.06		รู้สึกเจ็บ		
PWN:hurt.v.06		เจ็บ		
PWN:husband.n.01		ผัว	phǔa	
PWN:husband.n.01		ฝาละมี		
PWN:husband.n.01		พระภัสดา		
PWN:husband.n.01		พระสวามี		
PWN:husband.n.01		พระสามี		
PWN:husband.n.01		สวามี	sawǎamii	san:svaamin
PWN:husband.n.01		สามี	sǎamii	:saamii
PWN:hydrocarbon.n.01		สารประกอบไฮโดรคาร์บอน		
PWN:hydrocarbon.n.01		ไฮโดรคาร์บอน		
PWN:hydrochoerus.n.01		สกุลไฮโดรโคอีรัส		
PWN:hydrogen.n.01		ก๊าซไฮโดรเจน		
PWN:hydrogen.n.01		เลขอะตอม 1		
PWN:hydrogen.n.01		ไฮโดรเจน		
PWN:hymn.n.01		เพลงสดุดี		
PWN:hymn.n.01		เพลงสวดสรรเสริญ		
PWN:hypothesis.n.02		สมมุติฐาน		
PWN:ibis.n.01		นกอิบิส		
PWN:ice.n.01		น้ำแข็ง	náamkhǎeŋ	
PWN:ice_cream.n.01		ไอติม		
PWN:ice_cream.n.01		ไอศกรีม		
PWN:ice_cream.n.01		ไอศครีม		
PWN:ice_hockey.n.01		ฮอกกี้น้ำแข็ง		
PWN:ice_hockey.n.01		ฮอกกี้่		
PWN:idea.n.01		ความคิด	khwaamkhít	
PWN:idea.n.01		ไอเดีย	?aydia	eng:idea
PWN:ideal.n.01		อุดมคติ		
PWN:idealism.n.01		อุดมคตินิยม		
PWN:identical.s.01		เหมือนกันเปี๊ยบ		
PWN:identify.v.01		วางขาย		
PWN:identity.n.01		บุคลิกลักษณะเฉพาะ		
