id	style	word	transcription	etymology
PWN:braid.v.01		ntxias (1)		ltc:pjien; benX
PWN:brain.n.01		hlwb		:*s-lojʔ
PWN:brainsick.s.01		vwm		
PWN:brake.v.02		nres		
PWN:branch.n.03		ceg		
PWN:brave.a.01		keej		
PWN:brave.a.01		siab tawv		
PWN:bread.n.01		khob cij		lao:khào-jii
PWN:bread.n.01		ncuav ci		
PWN:break.v.05		tawg		
PWN:breakfast.n.01		noj tshais		
PWN:breast.n.02		mis		
PWN:breathe.v.01		ua pa		
PWN:brick.n.01		thawv cib, thwv cib		
PWN:bridge.n.01		choj		ltc:gjew
PWN:bright.a.01		kaj		:*N-kʷˤaŋ
PWN:bring.v.01		coj tuaj		
PWN:bring.v.01		nqa tuaj		
PWN:bring_around.v.02		kho mob		
PWN:broken.s.11		piam		cmn:bài
PWN:broken.s.11		tawg		
PWN:broom.n.01		khaub rhuab		
PWN:brother.n.01		kwv tij		
PWN:brother.n.01		nus		
PWN:brow.n.01		hauv pliaj		
PWN:bruise.n.01		doog ntshav		
PWN:brush.n.02		zuag		
PWN:bull.n.01		phaw nyuj		
PWN:bull.n.01		txiv nyuj		
PWN:bumble.v.03		daig nplaig		
PWN:bunch.n.01		rev		
PWN:bunch.n.01		thij		
PWN:bunch.n.01		tsuag		
PWN:burn.v.03		kub (1)		
PWN:burn.v.07		hlawv		ltc:ljewX
PWN:bury.v.02		faus		
PWN:bury.v.02		los (1)		ltc:ljemH
PWN:bus.n.01		luv npav		lao:lot-pa
PWN:butter_knife.n.01		riam		
PWN:butterfly.n.01		npuj-npaim		
PWN:buttocks.n.01		pob-tw		
PWN:button.n.01		khawm		cmn:kòu
PWN:buy.v.01		muas		ltc:mɛɨX
PWN:buy.v.01		yuav		
PWN:cadaver.n.01		neeg tuag		
PWN:calendar_month.n.01		hli		:*s-la
PWN:calf.n.01		nyuj		ltc:ngjuw
PWN:calf.n.02		plab hlaub		
PWN:call.v.05		hu		cmn:hū
PWN:call_on_the_carpet.v.01		cem		ltc:kjit
PWN:calm.a.02		dej ntaug lawm		
PWN:camel.n.01		us		lao:ùut
PWN:camp.n.03		yeej thoj nam		
PWN:can.n.01		kos poom, kas poom		lao:ga-pɔŋ
PWN:candle.n.01		thees khaim		lao:thían-khǎi
PWN:candle.n.01		tswm ciab		
PWN:cap.n.01		kaus mom		
PWN:car.n.01		luv (2)		lao:lot
PWN:car.n.01		tsheb		cmn:chē
PWN:carcase.n.01		tsiaj tuag		
PWN:carve.v.01		txaug		:*[dz]ˤawk
PWN:carve.v.01		txua		
PWN:cassava.n.02		qos ntoo		
PWN:cast.v.07		nchuav hlau		
PWN:cast.v.07		puab		
PWN:cat.n.01		miv		
PWN:catch.v.04		txais (1)		
PWN:cattle.n.01		nyuj		ltc:ngjuw
PWN:cause.n.01		hauv paus		
PWN:cave.n.01		qhov tsua		
PWN:center.n.01		nrub nrab, nruab nrab		ltc:trjuwng
PWN:certain.a.03		paub tseeb		
PWN:cerumen.n.01		quav ntsej		
PWN:chain.n.03		saw hlau		
PWN:chair.n.01		rooj zaum		
PWN:chair.n.01		tog (1)		
PWN:change.v.01		hloov		
PWN:charcoal.n.01		thee		ltc:thanH
PWN:cheap.a.01		pheej yig		cmn:piányi
PWN:cheek.n.01		plhu		
PWN:chew.v.01		zom		
PWN:chicken.n.02		qaib		ltc:kej
PWN:child.n.01		menyuam		
PWN:child.n.02		menyuam		
PWN:chili.n.02		kua txob		
PWN:chin.n.01		puab-tsaig		
PWN:chisel.n.01		txaug		:*[dz]ˤawk
PWN:choke.v.04		daig caj-dab		
PWN:choose.v.01		xaiv		
PWN:chop.v.01		tsuav		
PWN:chop.v.01		txiav		
PWN:church.n.02		tuam tsev		
PWN:cigarette.n.01		luam yeeb		
PWN:circle.n.03		voj-voos		
PWN:citizen.n.01		pej xeem		cmn:bǎi xìng
PWN:citizenry.n.01		tib neeg		
PWN:citrus.n.01		txiv kab-ntxwv		cmn:gānzi
PWN:clavicle.n.01		qais		
PWN:claw.n.01		rau (1)		ltc:tek
PWN:clay.n.01		av nplaum		
PWN:clean.a.01		huv		
