id	style	word	transcription	etymology
Family:stepmother.N		madastra		spa:madrastra
Family:stepson.N		intinadu		spa:entenado
Family:uncle.N		tiyu (1)		spa:tío
Family:wedding.N		kazamintu		spa:casamiento
Family:widow.N		byuda		spa:viuda
Family:widower.N		byudu		spa:viudo
Family:wife.N		warmi (4)		
Family:younger brother.N		jipa wawki		
Family:younger sister.N		jipa ñaña		
Food:Camellia sinensis.N		te		spa:té
Food:Coffea.N		kafé		spa:café
Food:Ficus carica.N		igus		spa:higo
Food:Musa acuminata.N		platanu		spa:plátano
Food:NaCl.N		kachi		
Food:bake.V		kusana (2)		
Food:candy.N		mishki		
Food:dinner.N		sina		spa:cena
Food:fermented alcohol.N		asua		
Food:flour.N		jaku		
Food:soup.N		mikuna		
Food:supper.N		sina		spa:cena
Form:bend.V		patarina		
Function:1PL.PRO		ñukanchik		
Function:1SG.PRO		ñuka		
Function:2PL.PRO		kankuna		
Function:2SG.PRO		kan		
Function:3PL.PRO		paykuna		
Function:3SG INAN.PRO		pay		
Function:3SG M.PRO		pay		
Function:3SG.PRO		pay		
Function:and.CNJ		-pash		
Function:here.ADV		kaypi		
Function:how many pieces.PRO		mashna (1)		
Function:how much.PRO		mashna (2)		
Function:how.PRO		imashina		
Function:if.CNJ		-kpi		
Function:not.PTCL		-chu		
Function:nothing.PRO		nanaima		
Function:or.CNJ		o		spa:o
Function:other.PRO		kayllalla		
Function:that.PRO		chay		
Function:there.ADV		chaypi		
Function:this.PRO		kay		
Function:what.PRO		ima		
Function:when.PRO		ima pacha		
Function:where.PRO		may		
Function:which.PRO		mayjan		
Function:who.PRO		pi		
Function:why.PRO		ima nishpa		
Function:yes.PTCL		ari		
Grooming:brush.N		sipillu		spa:cepillo
Grooming:comb.N		ñajcha		
Grooming:earring.N		sarsillu		spa:zarcilllo
Grooming:mirror.N		ispiju		spa:espejo
Grooming:necklace.N		walka		
Grooming:ointment.N		llutana jambi		
Grooming:ring.N		surtijas		spa:sortija
Grooming:soap.N		jabun		spa:jabón
Handiwork:adze.N		aswila		spa:azuela
Handiwork:axe.N		jacha		spa:hacha
Handiwork:blacksmith.N		jirriru		spa:herrero
Handiwork:bore.V		utujuna		
Handiwork:braid or weave.V		awana (2)		
Handiwork:carpenter.N		karpinteru		spa:carpintero
Handiwork:carve.V		llagllana		
Handiwork:chisel.N		sinsil		spa:cincel
Handiwork:hammer.N		martillu		spa:martillo
Handiwork:nail.N		klabus		spa:clavos
Handiwork:peg.N		aru		spa:aro
Handiwork:potter.N		manga rurak		
Handiwork:saw.N		sirruchu		spa:serrucho
Handiwork:screw.N		turnillu		spa:tornillo
Handiwork:shears.N		tijiras		spa:tijeras
Handiwork:tool.N		jirraminta		spa:herramienta
Handiwork:whetstone.N		afilana rumi		
Handiwork:workshop.N		fabrika		spa:fábrica
Health:disease.N		unkuy		
Health:fever.N		kalintura		spa:calentura
Health:healthy.A		alli kawsay		
Health:hospital.N		uspital		spa:hospital
Health:injection.N		indijsyún		spa:inyección
Health:medicine.N		jambi		
Health:physician.N		jambik (1)		
Health:pill.N		pastilla		spa:pastilla
Health:poison.N		bininu		spa:veneno
House:bed.N		kama		spa:cama
House:blanket.N		jatana		
House:mattress.N		mantana		spa:manta
House:pillow.N		sauna		
House:sink.N		lababu		spa:lavabo
House:toilet.N		iskusadu		spa:escusado
Hunting:hunt.V		japina (1)		
Interaction:choose.V		akllana (1)		
Interaction:rescue.V		kishpichina (1)		
Law:crime.N		jatun jucha (1)		
Mind:dream.V		muskuna		
Motion:approach.V		kayllayana		
Motion:arrive.V		chayana		
Motion:bring.V		apamuna		
Motion:carry.V		apana (1)		
Motion:catch.V		japina (1)		
Motion:climb.V		bitsijana		
Motion:come back.V		tigrana		
Motion:come.V		shamuna		
Motion:crawl or creep.V		llukana		
Motion:drop (something).V		kacharina (2)		
Motion:enter.V		yaykuna		
Motion:fall.V		urmana		
Motion:fly.V		bulana		spa:volar
Motion:follow.V		katina (1)		
Motion:go.V		rina (1)		
Motion:leave.V		rina (2)		
Motion:lift.V		shayachina (1)		
Motion:ride.V		kaballuna		spa:caballo
Motion:roll.V		pilluna		
Motion:turn (sth).V		tigrarichina		
Motion:walking stick.N		tawna		
Music:brass instrument.N		trumpita		spa:trompeta
Music:drum.N		tambur		spa:tambor
Music:government.N		gubyernu		spa:gobierno
Music:music.N		muzika		spa:música
Music:sing.V		takina		
Music:song.N		taki		
Nature:flame.N		nina		
Nature:savanna.N		pamba		
Nature:sea.N		mama kucha		
Nature:shore.N		manya (2)		
People:baby.N		wawa (2)		
People:boy.N		wambra		
People:child.N		wawa (1)		
People:female.A		warmi (2)		
People:girl.N		kuytsa		:kuytsa
People:male.A		kari (2)		
People:man.N		kari (1)		
People:old man.N		ruku runa		
People:old woman.N		paya warmi		
People:twins.N		millisus		spa:mellizos
People:woman.N		warmi (1)		
People:young man.N		jatun wambra		
People:young woman.N		warmi (3)		
Perception:hear.V		uyana (1)		
Perception:touch.V		takarina		
Plant:Brassica rapa.N		yuyu		
