id	style	word	transcription	etymology
Perception:pain.N		pdih		zsm:pedih
Perception:touch.V		cwɛ̃ŋ		
Perception:wet.A		məʔɑ̃c		
Perception:yellow.A		kunĩŋ		zsm:kuning
Perception:yellow.A		tmagaʔ		zsm:tembaga
Plant:Ipomoea batatas.N		silaʔ		zsm:ubi setela
Plant:bark.N		ktəʔ		
Plant:branch or twig.N		yoh		
Plant:flower.N		bkɑw		
Plant:leaf.N		haleʔ		
Plant:root.N		jəʔes		
Plant:sap.N		gtah		zsm:getah
Plant:sap.N		tarəŋ		
Plant:seed.N		kyaŋ		
Plant:tree stump.N		tuŋul		zsm:tunggul
Plant:tree trunk.N		krɨŋ		
Plant:tree.N		jəhũʔ		
Plant:vine.N		jer		
Possession:market.N		pasar		zsm:pasar
Possession:price.N		sgaʔ		zsm:harga
Possession:sell.V		jwal		zsm:jual
Possession:share.V		ʔageh		
Quantity:1.NUM		nɑ̃y		
Quantity:10.NUM		spuloh		cmn:Unidentifiable
Quantity:100.NUM		satus		zsm:seratus
Quantity:1000.NUM		sibu		zsm:seribu
Quantity:11.NUM		sblas		zsm:sebelas
Quantity:12.NUM		duwə blas		zsm:duabelas
Quantity:15.NUM		limãʔ blas		zsm:lima belas
Quantity:2.NUM		ber		
Quantity:20.NUM		duwə puloh		zsm:dua puluh
Quantity:3.NUM		pɛt		:hmpɛʔ, hmpɛt
Quantity:4.NUM		pɑn		:hmpon
Quantity:5.NUM		limãʔ		zsm:lima
Quantity:6.NUM		nãm		zsm:enam
Quantity:7.NUM		tujoh		zsm:tujuh
Quantity:8.NUM		lapan		zsm:lapan
Quantity:9.NUM		smilan		zsm:sembilan
Quantity:enough.ADV		cukup		zsm:cukup
Quantity:full.A		bək		
Quantity:many.A		bsoʔ		
Society:help.V		toloŋ		zsm:tolong
Society:people.N		briʔ		
Sound:be silent.V		sayɔk		
Sound:flute.N		sunɛ̃ʔ		zsm:serunai
Sound:howl.V		njəm		
Sound:laugh.V		glɨk		
Sound:shout.V		hlawat		
Sound:shout.V		kanteŋ		
Sound:shriek.V		karaw		
Sound:stutter.V		gagap		zsm:gagap
Sound:voice.N		kluŋ (1)		
Sound:whisper.V		kisɛh		
Sound:whistle.V		hwchwac		
Space:wide.A		mnɨ̃ʔ		
Storage:basket.N		loŋ		
Storage:bottle.N		dɨŋ		
Storage:can.N		tɛŋ		zsm:tin
Storage:pour.V		tuh		
Time:afternoon.N		kəs		
Time:always.ADV		slaloʔ		zsm:selalu
Time:final.A		ɲudah		zsm:(meny)udah(kan)
Time:hour.N		nijam		zsm:jam
Time:month.N		kcɛʔ		
Time:never.ADV		həʔ swɑh		
