id	style	word
PWN:help.v.01		helfen
PWN:hen.n.01		Henne
PWN:herder.n.02		Hirte
PWN:here.r.01		hier
PWN:heron.n.02		Reiher
PWN:hiccup.v.01		Schluckauf haben
PWN:hide.n.02		Haut oder Fell
PWN:hide.v.01		verbergen, verstecken
PWN:high_tide.n.01		Flut
PWN:hill.n.01		Berg oder Hügel
PWN:hip.n.01		Hüfte
PWN:hire.v.01		anstellen, einstellen
PWN:hoe.n.01		Hacke
PWN:hog.n.03		Schwein
PWN:hold.v.02		halten
PWN:hole.n.01		Loch
PWN:hollow.v.02		aushöhlen
PWN:holy.a.01		heilig
PWN:honey.n.01		Honig
PWN:hook.n.05		Haken
PWN:hope.v.02		hoffen
PWN:horn.n.02		Horn
PWN:horse.n.01		Pferd
PWN:hospital.n.02		Krankenhaus
PWN:host.n.01		Gastgeber, Wirt
PWN:hot.a.01		heiß
PWN:hour.n.01		Stunde
PWN:house.n.01		Haus
PWN:hovel.n.01		Hütte
PWN:howl.v.02		heulen
PWN:hundred.s.01		hundert
PWN:hungry.a.01		Hunger haben
PWN:hunt.v.01		jagen
PWN:husband.n.01		(Ehe)Mann, (Ehe)Gatte
PWN:husband.n.01		verheirateter Mann
PWN:ice.n.01		Eis
PWN:idea.n.01		Idee, Begriff, Vorstellung
PWN:idol.n.01		Götze
PWN:ignite.v.01		anzünden
PWN:ill.a.01		krank
PWN:imitate.v.01		imitieren, nachahmen
PWN:immediately.r.01		sofort
PWN:incrimination.n.01		Tadel, Vorwurf
PWN:indicate.v.02		zeigen
PWN:injection.n.03		Spritze
PWN:injure.v.01		beschädigen, verletzen, schaden
PWN:innocent.a.01		unschuldig
PWN:insect.n.01		Insekt
PWN:instrument.n.02		Werkzeug
PWN:intention.n.03		Absicht, Zweck
PWN:intestine.n.01		Eingeweide
PWN:intoxicated.a.01		betrunken
PWN:invite.v.02		einladen
PWN:iron.n.01		Eisen
PWN:island.n.01		Insel
PWN:itch.n.03		Jucken, Juckreiz
PWN:jaguar.n.01		Jaguar
PWN:jaw.n.01		Kiefer, Kinnbacken
PWN:jealousy.n.01		Neid, Missgunst, Eifersucht
PWN:jewel.n.01		Juwel
PWN:join.v.02		verbinden, zusammenfügen, vereinigen
PWN:judge.n.01		Richter
PWN:judgment.n.03		Urteil
PWN:jump.v.01		springen
PWN:kangaroo.n.01		Känguru
PWN:keep.v.03		behalten
PWN:kettle.n.01		Kessel
PWN:key.n.01		Schlüssel
PWN:kick.v.03		stoßen
PWN:kid.n.05		Zicklein
PWN:kidney.n.01		Niere
PWN:kill.v.10		töten, umbringen
PWN:kin.n.02		Stamm, Geschlecht, Sippe
PWN:king.n.01		König, Herrscher
PWN:knead.v.01		kneten
PWN:knee.n.01		Knie
PWN:kneel.v.01		knien
PWN:knife.n.01		Messer
PWN:knife.n.01		Messer
PWN:knot.n.02		Knoten
PWN:know.v.01		wissen, kennen
PWN:ladder.n.01		Leiter
PWN:lagoon.n.01		Lagune
PWN:lake.n.01		See
PWN:lamb.n.01		Lamm
PWN:land.n.02		Boden
PWN:land.n.04		Land
PWN:land.v.06		landen
PWN:language.n.01		Sprache
PWN:larch.n.02		Lärche
PWN:large.a.01		groß
PWN:lasso.n.02		Lasso
PWN:last.a.02		letzter
PWN:last.v.01		dauern
PWN:late.r.01		spät
PWN:laugh.v.01		lachen
PWN:law.n.01		Gesetz
PWN:lead.n.02		Blei
PWN:lead.v.01		führen, leiten
PWN:learn.v.01		lernen
PWN:leather.n.01		Leder
PWN:left.r.01		links
PWN:leg.n.02		Bein
PWN:lend.v.02		jemandem etwas leihen, borgen
PWN:let_go_of.v.01		loslassen
PWN:letter.n.01		Brief
PWN:liberate.v.03		befreien
PWN:license_plate.n.01		Nummernschild
PWN:lick.v.02		lecken
PWN:lie.v.05		lügen
PWN:lie_down.v.01		sich hinlegen
PWN:light.a.01		leicht
PWN:light.a.06		hell
PWN:lightning.n.01		Blitz
PWN:limp.v.01		hinken
PWN:line.n.04		Reihe, Linie
PWN:linen.n.01		Leinen
PWN:lion.n.01		Löwe
PWN:lip.n.01		Lippe
PWN:listen.v.01		zuhören, horchen, lauschen
PWN:little_brother.n.01		jüngerer Bruder
PWN:little_sister.n.01		jüngere Schwester
PWN:liver.n.01		Leber
PWN:livestock.n.01		Vieh
PWN:lizard.n.01		Eidechse
PWN:lock.n.01		Schloss
PWN:long.a.02		lang
PWN:long.r.01		lange
PWN:look.v.01		ansehen, schauen, blicken
PWN:look.v.02		scheinen
PWN:loom.n.01		Webstuhl
PWN:loot.n.01		Beute
PWN:lord.n.03		Adlige(r), Edelmann
PWN:lose.v.05		verlieren
PWN:loudly.r.01		laut
PWN:love.v.03		lieben
PWN:low.r.01		niedrig
PWN:low_tide.n.01		Ebbe
PWN:luminosity.n.01		Licht
PWN:lunch.n.01		Mittagessen
PWN:lung.n.01		Lunge
PWN:machine.n.01		Maschine
PWN:magic.n.01		Zauberei, Zauber, Hexerei
PWN:mail.n.02		Post
PWN:mainland.n.01		Festland
PWN:make.v.49		pinkeln, pissen
PWN:male.a.01		männlich
PWN:male.s.03		männlich
PWN:male_child.n.01		Junge
PWN:man.n.01		Mann
PWN:manger.n.01		Trog, Wanne
PWN:manner.n.01		"Art, Weise, ""Art und Weise"""
PWN:many.a.01		viele
PWN:mare.n.01		Stute
PWN:marketplace.n.02		Markt
PWN:marriage.n.03		Hochzeit
PWN:marry.v.01		heiraten
PWN:mason.n.04		Maurer
PWN:mast.n.01		Mast
PWN:mat.n.01		Matte
PWN:match.n.01		Streichholz
PWN:mattress.n.01		Matratze
PWN:mead.n.03		Met
PWN:meal.n.01		Mahlzeit
PWN:measure.v.01		messen
