id	style	word	transcription	etymology
Body:shoulderblade.N		lopăţica umărului		
Body:shoulderblade.N		omoplat		fra:omoplate
Body:shoulderblade.N		scapulă		:scapula
Body:shoulderblade.N		spată		ell:spatha
Body:skin.N		piele		
Body:skull.N		craniu		:cranium
Body:skull.N		ţeastă		
Body:sneeze.V		a strănuta		
Body:spine.N		coloană vertebrală		fra:colonne vertébrale
Body:spit.V		a scuipa		
Body:spleen.N		splină		ell:splína
Body:stomach.N		stomac		fra:estomac
Body:sweat.V		a asuda		
Body:sweat.V		a năduşi		bul:naduša
Body:sweat.V		a transpira		:transpirare
Body:swell.N		tumefacţie		fra:tuméfaction
Body:swell.N		umflătură		
Body:tail.N		coadă		
Body:tear.N		lacrimă		
Body:temple.N		tâmple		
Body:tendon.N		ligament		:ligamentum
Body:tendon.N		tendon		fra:tendon
Body:tendon.N		vână		
Body:testicle.N		coaie		
Body:testicle.N		testicul		fra:testicule
Body:throat.N		beregată		
Body:throat.N		gâtlej		
Body:thumb.N		degetul mare		
Body:thumb.N		policar		:pollicaris
Body:thumb.N		police		:pollex
Body:toe.N		deget		
Body:tongue.N		limbă		
Body:tooth.N		dinte		
Body:udder.N		uger		
Body:upper leg.N		coapsă		
Body:vagina.N		găoază		
Body:vagina.N		pizdă		:pizda
Body:vagina.N		vagin		fra:vagin
Body:vulva.N		pizdă		:pizda
Body:vulva.N		vulvă		:vulve, vulva
Body:waist.N		brâu		
Body:waist.N		mijloc		
Body:waist.N		talie		:*talia
Body:wing.N		aripă		
Body:womb.N		mitră		ell:mitra
Body:womb.N		uter		:uterus
Body:wound.N		leziune		fra:lésion
Body:wound.N		plagă		
Body:wound.N		rană		:rana
Body:wrist.N		încheietura mâinii		
Body:yawn.V		a căsca		
Building:adobe.N		chirpici		tur:kerpiç
Building:arch.N		arc		
Building:arch.N		boltă		srp:bolta
Building:arch.N		cupolă		fra:coupole
Building:beam.N		bârnă		:brŭvĭno
Building:beam.N		grindă		:grenda
Building:board.N		scândură		
Building:brick.N		cărămidă		ell:keramídi
Building:build.V		a clădi		:klasti, klado
Building:build.V		a construi		:construere
Building:build.V		a zidi		:zĭdati
Building:camp.N		tabaără		:taborŭ
Building:chimney.N		coş		:košĭ
Building:chimney.N		hogeag		tur:ocak
Building:chimney.N		horn		deu:Horn
Building:cookhouse.N		bucătărie		
Building:door.N		poartă		
Building:door.N		prag		:pragŭ
Building:door.N		uşă		
Building:doorpost.N		stâlp		:stlŭpŭ
Building:doorpost.N		uşor (1)		
Building:fireplace.N		cămin		bul:kamin
Building:fireplace.N		vatră		aln:vatrë
Building:floor.N		duşumea		tur:döşeme
Building:floor.N		pod(ea)		
Building:garden-house.N		chioşc		tur:köşk
Building:garden-house.N		pavilion		fra:pavillon
Building:house.N		casă		
Building:hut.N		bordei		:*borde(l)j
Building:hut.N		colibă		:koliba
Building:mason.N		zidar		
Building:mortar binder.N		mortar		
Building:oven.N		cuptor		
Building:post.N		proptea		
Building:post.N		stâlp		:stlŭpŭ
Building:rafter.N		căprior		
Building:ridgepole.N		coamă (acoperişului)		
Building:ridgepole.N		grindă de culme		
Building:roof.N		acoperiş		
Building:room.N		cameră		ell:kamara
Building:room.N		odaie		bul:odaia
Building:room.N		sobă (2)		hun:szoba
Building:room.N		încăpere		
Building:tent.N		cort		ell:kórti
Building:thatch.N		acoperiş de paie/stuf		
Building:tower.N		turn		deu:Turm
Building:wall.N		perete		
Building:wall.N		zid		:zidŭ
Building:window.N		fereastră		
Building:window.N		geam		tur:cam
