id	style	word	pronunciation	etymology
PWN:calf.n.02		ƙwàuríi		
PWN:call.v.05		kíráa		
PWN:call_on_the_carpet.v.01		yí tsáawáa		
PWN:camel.n.01		rak'umi	
PWN:camel.n.01		ràaƙúmíi		:alghum'
PWN:camp.n.03		sánsáníi		
PWN:can.n.01		gwángwáníi		
PWN:candle.n.01		kéndìr̃		eng:candle
PWN:canoe.n.01		jírgíi		
PWN:canoe.n.01		kwàléekwàlée		:kole
PWN:cap.n.01		hùuláa		
PWN:cap.n.01		màlàfáa		
PWN:car.n.01		móotàa		eng:motor
PWN:carcase.n.01		ƙwàràngwál		
PWN:carpenter.n.01		káafíntàa		eng:carpenter
PWN:carpenter.n.01		másàssàƙíi		
PWN:carrot.n.01		karas	
PWN:carve.v.01		sássàƙáa		
PWN:cassava.n.02		dóoyàa		
PWN:cast.v.07		yí zúbìi		
PWN:cast.v.07		yí zúbìi		
PWN:cat.n.01		kyânwā	
PWN:cat.n.01		màagée		
PWN:cat.n.01		ƙyânwáa		
PWN:catch.v.04		káamàa		
PWN:cattle.n.01		gárkèn sháanúu		
PWN:cattle.n.01		sháanúu		
PWN:cause.n.01		dàlíilìi		arb:dalil
PWN:cave.n.01		kòogóo		
PWN:center.n.01		tsákíyàa		
PWN:certain.a.03		tábbàt		arb:θabbata
PWN:cerumen.n.01		dáuɗàr̃ kûnnée		
PWN:chain.n.01		sar'ka	
PWN:chain.n.01		sasari	
PWN:chain.n.03		sárkàa		
PWN:chair.n.01		kujera	
PWN:chair.n.01		kújèeráa		arb:Unidentifiable
PWN:chameleon.n.03		hàwáinìyáa		
PWN:change.v.01		cánjàa		eng:change
PWN:change.v.01		sáakèe		
PWN:chapter.n.01		babi	
PWN:charcoal.n.01		gáwàyíi		
PWN:cheap.a.01		mài àr̃àháa		arb:arxas
PWN:cheek.n.01		kúmàatúu		
PWN:cheek.n.01		kúncìi		
PWN:cheese.n.01		cúkúu		
PWN:chemical.n.01		kimiyya	
PWN:cherry.n.03		ceri	
PWN:chew.v.01		táunàa		
PWN:chicken.n.02		kaza	
PWN:chicken.n.02		kàazáa		
PWN:chicken.n.02		sàagáráa		
PWN:child.n.01		'yáa		
PWN:child.n.01		ɗáa		
PWN:child.n.02		ɗáa		
PWN:chili.n.02		bàr̃kònóo		:foronkaÜni
PWN:chimney.n.01		búutúutúu		
PWN:chin.n.01		háɓàa		
PWN:chisel.n.01		cízìl		eng:chisel
PWN:chisel.n.01		máƙánƙáríi		
PWN:choke.v.04		ƙwàrú		
PWN:choose.v.01		zàaɓáa		
PWN:chop.v.01		fíllèe		
PWN:church.n.02		cóocì		eng:church
PWN:cigarette.n.01		sigari	
PWN:cigarette.n.01		táabàa		arb:taba
PWN:circle.n.03		dáa'ìr̃áa		arb:dāʔira
PWN:circle.n.03		gùndúwàa		
PWN:circumcision.n.03		kàcíyàa		knc:kàjá
PWN:citizen.n.01		ɗán ƙásáa		
PWN:citizenry.n.01		jàmá'àa		arb:jamāʕa
PWN:citizenry.n.01		mútàanée		
PWN:citrus.n.01		lèemóo		arb:laymuÜn
